Product Name,Calories,Protein,Carbohydrates,Fat,Sugars,Category,Serving Size,DietarySuitability,ContainsGluten,ContainsDairy,ContainsNuts,ContainsPeanuts,ContainsSoy,ContainsEggs,ContainsSesame,ContainsFish,IsDiabeticFriendly,ContainsMeat,Image
"Soup, chicken, with chicken bouillon, carrots, celeriac, onion and ca0la oil",35,0.5,2.2,2.6,0.9,Meat,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,1,
"Shnitzel, chicken breast, baked",222,27.8,13.2,5.3,0.6,Meat,100,Vegan,0,0,0,0,0,0,0,0,0,1,PIC/
"Chicken breast, vegetarian, grilled, reduced fat/90, Tivall",128,11.5,16,2,3.7,Meat,100,Vegan,0,0,0,0,0,0,0,0,0,1,
"Pizza, baked base, gluten-free, from frozen",301,3.3,44,12.1,3.3,Dish,100,Vegan,0,0,0,0,0,0,0,0,0,0,
"Cracker, baked, cracker crunch, various flavors, Elite",431,8.2,62,16.7,1.5,Snacks,100,Vegan,0,0,0,0,0,0,0,0,0,0,
"Pita snack, baked, various flavors, Elite",461,10.1,72,14.7,1.6,Snacks,100,Vegan,0,0,0,0,0,0,0,0,0,0,PIC/
"Jew's mallow (jute, potherb), malouchia,  cooked, boiled, drained, without salt",37,3.7,5.3,0.2,1,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Fish, trout, baked with lemon juice, fat 0t added",185,25.6,0.3,9.2,0.1,Fish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,1,1,0,
"Beef, stew, with potatoes, beans,  fat 0t added",111,8.5,10.2,3.7,0.6,Additio0fVegetables,100,Vegan,0,0,0,0,0,0,0,0,0,1,
"Couscous, whole wheat, cooked with olive oil",128,3.9,25.4,1.6,0,SideDish,100,Vegan,0,0,0,0,0,0,0,0,0,0,PIC/
"Fish, sea bream, grilled, without coating or oil",166,27.3,,6.4,,Fish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,1,1,0,
"Potatoes, peeled, baked, with soy oil",144,2.2,19.3,6.7,0.9,Additio0fVegetables,100,Vegan,0,0,0,0,1,0,0,0,0,0,PIC/
"Lentils, orange, cooked without salt, fat 0t added",116,9,12.2,0.4,1.8,Dish,100,Vegan,0,0,0,0,0,0,0,0,0,0,
"Beets, cooked, boiled, drained, without salt or fat",44,1.7,8,0.2,8,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Eggplant, cooked, 0 added salt or fat ",35,0.8,6.2,0.2,3.2,BreakfastItems,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,1,0,0,1,0,PIC/
"Fish, tilapia, baked with lemon juice without oil",159,24.8,0.3,6.6,0.1,Fish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,1,1,0,PIC/
"Rice, white, cooked in corn oil",197,3,33.2,5,0,SideDish,100,Vegan,0,0,0,0,0,0,0,0,0,0,PIC/
"Beef, patties(meatballs), fried in ca0la oil",225,12.7,8.3,15.2,1,Meat,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,1,PIC/
"Donut, homemade, baked, without filling, homemade",413,9.6,71,8.2,9.4,Snacks,100,Vegan,0,0,1,0,0,0,0,0,0,0,
"Dough, chickpea flour, baked",201,8.1,20.8,9.4,3.9,Dish,100,Vegan,1,0,0,0,0,0,0,0,0,0,
"Beef, patties (meatballs), baked, in tomato paste sauce and ca0la oil",158,12.2,9,7.7,1.4,Meat,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,1,
"Couscous, cooked with ca0la oil",189,5.8,33.1,2.3,0,SideDish,100,Vegan,0,0,0,0,0,0,0,0,0,0,
"0odles, small (ptitim), enriched, uncooked",355,12,69.9,1.7,0,SideDish,100,Vegan,0,0,0,0,0,0,0,0,0,0,
"Turkey, ground, with soy protein, cooked, TivonVeal",156,17.8,0.9,8.9,0.3,Meat,100,"Vegan,  DiabeticFriendly",0,0,0,0,1,0,0,0,1,1,
"Matzo balls, kneidel, cooked from prepared mix",161,7.7,16,7.2,0.3,Dish,100,Vegan,0,0,0,0,0,0,0,0,0,0,PIC/
"Wheat, whole, cooked without oil",107,4.1,19.4,0.5,0.1,Dish,100,Vegan,0,0,0,0,0,0,0,0,0,0,PIC/
"Fish, European seabass, cooked with salt",130,19.4,0,5.2,0,Fish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,1,1,0,PIC/
"Vine leaves, stuffed with rice, canned",169,2.3,13.8,11.5,0.7,Dish,100,Vegan,0,0,0,0,0,0,0,0,0,0,PIC/
"Beans, 0odles, glass 0odles, cooked, WiliFood",101,0,24.4,0,0,Additio0fVegetables,100,Vegan,0,0,0,0,0,0,0,0,0,0,
"Amaranth grain, cooked, 0 salt or fat added",102,3.8,16.6,1.6,0,Dish,100,Vegan,0,0,0,0,0,0,0,0,0,0,PIC/
"Amaranth grain, uncooked",371,13.6,58.6,7,1.7,Dish,100,Vegan,0,0,0,0,0,0,0,0,0,0,
"Pastry, puff, from margarine, baked",424,5,36,27.8,0.1,Dish,100,Vegan,0,0,0,0,0,0,0,0,0,0,
"Fish, sardines, cooked",160,2,1.8,14.7,0.7,Fish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,1,1,0,
"FFQ- Eggs, cooked, inc. omelet, scrambled, fried, shakshuka",169,10.9,1.8,12.7,1.1,BreakfastItems,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,1,0,0,1,0,
"FFQ- Mixed meat dishes with beef,chicken,turkey, inc: kubbeh, stuffed vegetables, cholent, maklouba, maftoul, mansaf with meat, machmar, musachan",130,6.8,11.9,5.7,1.6,Additio0fVegetables,100,Vegan,0,0,0,0,0,0,0,0,0,1,
"FFQ- Fish, baked, or grilled or fried or cooked in sauce- inc. fish patties",151,23.4,0.8,5.7,0.4,Fish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,1,1,0,
"FFQ- Cooked dishes without meat- such as stuffed vegetables, cholent",88,2.4,11.2,2.9,1.7,Additio0fVegetables,100,Vegan,0,0,0,0,0,0,0,0,0,0,
"FFQ- Bread roll or pita or semi whole wheat, white or challah, inc. homebaked, or Saj bread or flatbread (kamaz) ",250,8.5,49.6,2,3.3,Dish,100,Vegan,1,0,0,0,0,0,0,0,0,0,
"FFQ- Grains, cooked, (0t whole grain), such as pasta, 0odles",168,5.8,30.9,1.4,0.4,Dish,100,Vegan,1,0,0,0,0,0,0,0,0,0,
"FFQ- Grains, cooked, whole grain, such as pasta, 0odles",123,5.3,23.6,0.5,0.8,Dish,100,Vegan,1,0,0,0,0,0,0,0,0,0,
"FFQ- Cooked- wheat, bulgur, couscous, qui0a, buckwheat, barley, green wheat (frikeh)",115,3.5,20.2,1.9,1.5,SideDish,100,Vegan,0,0,0,0,0,0,0,0,0,0,
"FFQ- Rice, white, cooked, with or without additions (sauce)",185,2.8,30.7,5,0.1,SideDish,100,Vegan,0,0,0,0,0,0,0,0,0,0,
"FFQ- Rice, whole grain, cooked, with or without additions (sauce)",165,2.7,22,6.5,0.4,SideDish,100,Vegan,0,0,0,0,0,0,0,0,0,0,
"FFQ- Potatoes, cooked or baked, inc. puree, potato salad, in sauce, g0cchi",127,1.9,18.6,4.7,1,Salad,100,Vegan,0,0,0,0,0,0,0,0,0,0,
"FFQ- Cereal, breakfast, cooked, inc. rolled oats, semolina, milk with rice (bachtia)",62,2.5,8.4,1.6,1.4,BreakfastItems,100,"Vegan,  DiabeticFriendly",0,1,0,0,0,0,0,0,1,0,
"FFQ- Cooked dried legumes inc. dishes including legumes (lentils, soybeans, beans, fava and the like)",150,8.6,16.5,3,2.6,Additio0fVegetables,100,Vegan,0,0,0,0,1,0,0,0,0,0,
"FFQ- Tomatoes, cooked or fresh, inc. cherry",19,0.9,2.8,0.2,2.7,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"FFQ- Peppers, fresh or cooked, all colors ",30,1.1,3.8,0.3,3.9,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"FFQ- Zucchini, eggplant, cooked, baked, roasted, fried",57,1,3,4.1,3.2,BreakfastItems,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,1,0,0,1,0,
"FFQ- Broccoli, cauliflower, brussel sprouts, or vegetable mixes, inc. vegetables cooked in tomato sauce",25,1.9,2.9,0.4,2,Additio0fVegetables,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"FFQ- Carrot, cooked or fresh, inc. juice",40,0.9,6.6,0.2,4.5,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"FFQ- Vegetables- other such as kohlrabi, mushrooms, cooked greens such as kale, spinach, jewsmallow(malouchia), dock, mallow (hubeiza)",33,2,3.4,0.6,2.5,Additio0fVegetables,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"FFQ- Soup, with chicken/turkey/beef- 1. all year round or 2. in season",11,1.1,0.5,0.4,0.5,Meat,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,1,
"FFQ- Soup, vegetable, 1. all year round or 2. in season",26,0.7,4.3,0.5,1.8,Additio0fVegetables,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"FFQ- Soup, with legumes/lentils/ barley- 1. all year round or 2. in season",79,4.5,5.9,2.2,1,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"FFQ-Vegetables, cooked salads, inc. turkish, matboucha,eggplant, mushroom, with or without mayonnaise ",168,1.8,5.9,15.4,3.3,BreakfastItems,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,1,0,0,1,0,
"FFQ-  Apple or pear, fresh or cooked or baked, 0t inc. dried",52,0.3,11.6,0.2,10.3,Dish,100,Vegan,0,0,0,0,0,0,0,0,0,0,
"FFQ- Fruits, other or fruit salad or cooked fruit",59,0.8,13,0.3,12,Salad,100,Vegan,0,0,0,0,0,0,0,0,0,0,
"FFQ- Salty snacks, such as Bissli, potato crisps, pretzels, popcorn, soup nuts, croutons",502,11.3,53.4,26.3,2.3,Snacks,100,Vegan,0,0,1,0,0,0,0,0,0,0,
"Couscous, whole wheat, cooked with salt, fat 0t added",175,5.9,33.7,0.3,0,SideDish,100,Vegan,0,0,0,0,0,0,0,0,0,0,
"Potatoes, peeled, cooked with ca0la oil",130,1.6,17.1,5.8,0.8,Additio0fVegetables,100,Vegan,0,0,0,0,0,0,0,0,0,0,
"Lentils, dried, cooked with ca0la oil and salt",145,8.6,11.6,4.2,1.7,Dish,100,Vegan,0,0,0,0,0,0,0,0,0,0,
"Soup, lentils, ca0la oil, homemade",81,4.8,5.9,2.2,1.1,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Pasta/0odles, curly, instant, cooked, Osem",194,3.4,29.1,7.2,0,SideDish,100,Vegan,0,1,0,0,0,0,0,0,0,0,
